Country,Province,District,Ward,Male,Female,Total,Households,Difference,M:F ratio,Total_District,Households_District,dist_Avg_House,prov(M/F),prov_Female %,prov_Male %,prov_Avg_house,dist_dist(M/F),dist_Female %,dist_Male %
Zimbabwe,Masvingo,Zaka,Ward 28,2793,3426,6219,1478,633,82,198889,46206,4,87,53,47,4,84,54,46
Zimbabwe,Masvingo,Zaka,Ward 29,1765,2141,3906,866,376,82,198889,46206,4,87,53,47,4,84,54,46
Zimbabwe,Masvingo,Zaka,Ward 30,2507,2981,5488,1256,474,84,198889,46206,4,87,53,47,4,84,54,46
Zimbabwe,Masvingo,Zaka,Ward 31,2419,3016,5435,1171,597,80,198889,46206,4,87,53,47,4,84,54,46
Zimbabwe,Masvingo,Zaka,Ward 32,2069,2375,4444,959,306,87,198889,46206,4,87,53,47,4,84,54,46
Zimbabwe,Masvingo,Zaka,Ward 33,2228,2719,4947,1094,491,82,198889,46206,4,87,53,47,4,84,54,46
Zimbabwe,Masvingo,Zaka,Ward 34,2030,2386,4416,964,356,85,198889,46206,4,87,53,47,4,84,54,46
Zimbabwe,Masvingo,Masvingo Urban,Ward 01,2090,2308,4398,1275,218,91,90286,25272,4,87,53,47,4,84,54,46
Zimbabwe,Masvingo,Masvingo Urban,Ward 02,2794,3080,5874,1642,286,91,90286,25272,4,87,53,47,4,84,54,46
Zimbabwe,Masvingo,Masvingo Urban,Ward 03,6328,7650,13978,3999,1322,83,90286,25272,4,87,53,47,4,84,54,46
Zimbabwe,Masvingo,Masvingo Urban,Ward 04,5845,7170,13015,3528,1325,82,90286,25272,4,87,53,47,4,84,54,46
Zimbabwe,Masvingo,Masvingo Urban,Ward 05,4097,4890,8987,2632,793,84,90286,25272,4,87,53,47,4,84,54,46
Zimbabwe,Masvingo,Masvingo Urban,Ward 06,5169,6586,11755,3187,1417,78,90286,25272,4,87,53,47,4,84,54,46
Zimbabwe,Masvingo,Masvingo Urban,Ward 07,8815,10891,19706,5879,2076,81,90286,25272,4,87,53,47,4,84,54,46
Zimbabwe,Masvingo,Masvingo Urban,Ward 08,1134,1115,2249,608,-19,102,90286,25272,4,87,53,47,4,84,54,46
Zimbabwe,Masvingo,Masvingo Urban,Ward 09,2335,2466,4801,1219,131,95,90286,25272,4,87,53,47,4,84,54,46
Zimbabwe,Masvingo,Masvingo Urban,Ward 10,2706,2817,5523,1303,111,96,90286,25272,4,87,53,47,4,84,54,46
Zimbabwe,Masvingo,Chiredzi Urban,Ward 01,462,464,926,207,2,100,40457,11546,4,87,53,47,4,88,53,47
Zimbabwe,Masvingo,Chiredzi Urban,Ward 02,2059,2255,4314,1150,196,91,40457,11546,4,87,53,47,4,88,53,47
Zimbabwe,Masvingo,Chiredzi Urban,Ward 03,2146,2511,4657,1345,365,85,40457,11546,4,87,53,47,4,88,53,47
Zimbabwe,Masvingo,Chiredzi Urban,Ward 04,2929,3370,6299,2046,441,87,40457,11546,4,87,53,47,4,88,53,47
Zimbabwe,Masvingo,Chiredzi Urban,Ward 05,2457,2777,5234,1576,320,88,40457,11546,4,87,53,47,4,88,53,47
Zimbabwe,Masvingo,Chiredzi Urban,Ward 06,1502,1839,3341,940,337,82,40457,11546,4,87,53,47,4,88,53,47
Zimbabwe,Masvingo,Chiredzi Urban,Ward 07,1762,2012,3774,1034,250,88,40457,11546,4,87,53,47,4,88,53,47
Zimbabwe,Masvingo,Chiredzi Urban,Ward 08,5658,6254,11912,3248,596,90,40457,11546,4,87,53,47,4,88,53,47
Zimbabwe,Harare,Harare Urban,Ward 01,174550,183313,357863,92661,8763,95,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 02,13670,16559,30229,8786,2889,83,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 03,10582,9929,20511,6197,-653,107,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 04,5993,5706,11699,3548,-287,105,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 05,8088,8553,16641,5288,465,95,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 06,6648,8453,15101,5829,1805,79,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 07,13685,12220,25905,7432,-1465,112,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 08,7128,7169,14297,5256,41,99,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 09,24718,24787,49505,13256,69,100,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 10,8567,9374,17941,5311,807,91,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 11,9245,9653,18898,5262,408,96,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 12,9897,10397,20294,5558,500,95,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 13,11049,12418,23467,5936,1369,89,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 14,17297,18764,36061,9857,1467,92,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 15,30492,35116,65608,17603,4624,87,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 16,25794,30803,56597,14483,5009,84,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 17,9042,9444,18486,6504,402,96,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 18,14501,14428,28929,10089,-73,101,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 19,8334,9071,17405,4735,737,92,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 20,11777,12514,24291,6638,737,94,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 21,10926,11873,22799,5906,947,92,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 22,20597,24009,44606,11680,3412,86,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 23,30016,35333,65349,16355,5317,85,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 24,12672,13801,26473,7512,1129,92,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 25,12201,13804,26005,7373,1603,88,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 26,15112,15988,31100,8875,876,95,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 27,15915,17591,33506,9176,1676,90,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 28,13092,14842,27934,7231,1750,88,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 29,5202,5899,11101,2939,697,88,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 30,23177,25818,48995,13241,2641,90,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 31,9216,10440,19656,5283,1224,88,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 32,16562,18240,34802,9507,1678,91,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 33,26972,29782,56754,15523,2810,91,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 34,10278,11193,21471,5421,915,92,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 35,9417,10151,19568,4990,734,93,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 36,6106,6860,12966,3253,754,89,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 37,32699,36340,69039,18815,3641,90,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 38,14744,16457,31201,8642,1713,90,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 39,9512,10283,19795,5477,771,93,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 40,34153,37464,71617,18291,3311,91,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 41,25727,29755,55482,14866,4028,86,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 42,33691,35543,69234,18486,1852,95,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 43,42326,46961,89287,22797,4635,90,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 44,12628,14835,27463,6990,2207,85,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 45,14266,16212,30478,8223,1946,88,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Harare Urban,Ward 46,6349,6859,13208,3570,510,93,1849617,500651,4,91,52,48,4,92,52,48
Zimbabwe,Harare,Chitungwiza Urban,Ward 01,4139,4806,8945,2341,667,86,371246,96221,4,91,52,48,4,88,53,47
Zimbabwe,Harare,Chitungwiza Urban,Ward 02,4985,5498,10483,2765,513,91,371246,96221,4,91,52,48,4,88,53,47
Zimbabwe,Harare,Chitungwiza Urban,Ward 03,5018,5607,10625,2850,589,89,371246,96221,4,91,52,48,4,88,53,47
Zimbabwe,Harare,Chitungwiza Urban,Ward 04,14125,15719,29844,7690,1594,90,371246,96221,4,91,52,48,4,88,53,47
Zimbabwe,Harare,Chitungwiza Urban,Ward 05,3987,4555,8542,2270,568,88,371246,96221,4,91,52,48,4,88,53,47
Zimbabwe,Harare,Chitungwiza Urban,Ward 06,16890,18406,35296,8879,1516,92,371246,96221,4,91,52,48,4,88,53,47
Zimbabwe,Harare,Chitungwiza Urban,Ward 07,3227,3595,6822,1678,368,90,371246,96221,4,91,52,48,4,88,53,47
Zimbabwe,Harare,Chitungwiza Urban,Ward 08,3895,4413,8308,2169,518,88,371246,96221,4,91,52,48,4,88,53,47
Zimbabwe,Harare,Chitungwiza Urban,Ward 09,3829,4288,8117,2100,459,89,371246,96221,4,91,52,48,4,88,53,47
Zimbabwe,Harare,Chitungwiza Urban,Ward 10,2978,3405,6383,1618,427,87,371246,96221,4,91,52,48,4,88,53,47
Zimbabwe,Harare,Chitungwiza Urban,Ward 11,3850,4680,8530,2246,830,82,371246,96221,4,91,52,48,4,88,53,47
Zimbabwe,Harare,Chitungwiza Urban,Ward 12,6096,6680,12776,3357,584,91,371246,96221,4,91,52,48,4,88,53,47
Zimbabwe,Harare,Chitungwiza Urban,Ward 13,4695,5559,10254,2692,864,84,371246,96221,4,91,52,48,4,88,53,47
Zimbabwe,Harare,Chitungwiza Urban,Ward 14,6307,7407,13714,3641,1100,85,371246,96221,4,91,52,48,4,88,53,47
Zimbabwe,Harare,Chitungwiza Urban,Ward 15,5129,5833,10962,2964,704,88,371246,96221,4,91,52,48,4,88,53,47
Zimbabwe,Harare,Chitungwiza Urban,Ward 16,6745,8072,14817,3786,1327,84,371246,96221,4,91,52,48,4,88,53,47
Zimbabwe,Harare,Chitungwiza Urban,Ward 17,6824,8173,14997,3886,1349,83,371246,96221,4,91,52,48,4,88,53,47
Zimbabwe,Harare,Chitungwiza Urban,Ward 18,11934,13411,25345,6503,1477,89,371246,96221,4,91,52,48,4,88,53,47
Zimbabwe,Harare,Chitungwiza Urban,Ward 19,6967,8161,15128,3845,1194,85,371246,96221,4,91,52,48,4,88,53,47
Zimbabwe,Harare,Chitungwiza Urban,Ward 20,4672,5290,9962,2558,618,88,371246,96221,4,91,52,48,4,88,53,47
